date,year,month,fiscal_year,total,naics_sector
2021-06-30,2021,6,2021,13201.413082119689,Insurance
2021-07-31,2021,7,2022,361835.6688319284,Insurance
2021-08-31,2021,8,2022,406625.26929444564,Insurance
2021-09-30,2021,9,2022,1236024.4551773977,Insurance
2021-10-31,2021,10,2022,1363527.3869044469,Insurance
2021-11-30,2021,11,2022,57055.33906114414,Insurance
2021-12-31,2021,12,2022,1039976.4110682245,Insurance
2022-01-31,2022,1,2022,2056638.3153643345,Insurance
2022-02-28,2022,2,2022,512998.88730893517,Insurance
2022-03-31,2022,3,2022,3983386.3764083027,Insurance
2022-04-30,2022,4,2022,28620382.8751561,Insurance
2022-05-31,2022,5,2022,5864777.134478579,Insurance
2022-06-30,2022,6,2022,1033069.9485107117,Insurance
2022-07-31,2022,7,2023,499747.8047635634,Insurance
2022-08-31,2022,8,2023,433965.1710503134,Insurance
2022-09-30,2022,9,2023,1400023.1867972494,Insurance
2022-10-31,2022,10,2023,1423171.4257581243,Insurance
2022-11-30,2022,11,2023,223013.5095276836,Insurance
2022-12-31,2022,12,2023,1228413.1813991705,Insurance
2023-01-31,2023,1,2023,1664410.7107766133,Insurance
2023-02-28,2023,2,2023,659012.3742624355,Insurance
2023-03-31,2023,3,2023,4994058.174424419,Insurance
2023-04-30,2023,4,2023,31936710.83345973,Insurance
2023-05-31,2023,5,2023,4401922.870987598,Insurance
2023-06-30,2023,6,2023,2265416.0525372582,Insurance
2023-07-31,2023,7,2024,639256.3039700112,Insurance
2023-08-31,2023,8,2024,445327.4887958171,Insurance
2023-09-30,2023,9,2024,1536409.0999746672,Insurance
2023-10-31,2023,10,2024,1436849.0590907882,Insurance
2023-11-30,2023,11,2024,412210.6987992147,Insurance
2023-12-31,2023,12,2024,1395430.7719478568,Insurance
2024-01-31,2024,1,2024,1138598.1653596268,Insurance
2024-02-29,2024,2,2024,464422.56558207975,Insurance
2024-03-31,2024,3,2024,3380314.7821393018,Insurance
2024-04-30,2024,4,2024,32144210.609898183,Insurance
2024-05-31,2024,5,2024,11140807.347140701,Insurance
2024-06-30,2024,6,2024,-1135481.6375985646,Insurance
2024-07-31,2024,7,2025,352678.02068451286,Insurance
2024-08-31,2024,8,2025,541414.7168694092,Insurance
2024-09-30,2024,9,2025,1544929.4087117936,Insurance
2024-10-31,2024,10,2025,1828854.5312733343,Insurance
2024-11-30,2024,11,2025,-109478.92210220349,Insurance
2024-12-31,2024,12,2025,1199086.5308874939,Insurance
2025-01-31,2025,1,2025,3231316.7028920357,Insurance
2025-02-28,2025,2,2025,548515.0483787045,Insurance
2025-03-31,2025,3,2025,4203281.12492606,Insurance
2025-04-30,2025,4,2025,34239711.1196784,Insurance
2025-05-31,2025,5,2025,9356014.66511374,Insurance
2025-06-30,2025,6,2025,17874.740493191377,Insurance
2013-07-31,2013,7,2014,144972.04299767682,"Manufacturing, subtotal"
2013-08-31,2013,8,2014,154863.77477780986,"Manufacturing, subtotal"
2013-09-30,2013,9,2014,622048.3856475169,"Manufacturing, subtotal"
2013-10-31,2013,10,2014,625362.5465515655,"Manufacturing, subtotal"
2013-12-31,2013,12,2014,522120.85939953505,"Manufacturing, subtotal"
2014-01-31,2014,1,2014,1046966.2558261134,"Manufacturing, subtotal"
2014-02-28,2014,2,2014,256233.15410044792,"Manufacturing, subtotal"
2014-03-31,2014,3,2014,2651168.3008751404,"Manufacturing, subtotal"
2014-04-30,2014,4,2014,13724536.84435549,"Manufacturing, subtotal"
2014-05-31,2014,5,2014,3690341.018646024,"Manufacturing, subtotal"
2014-06-30,2014,6,2014,678576.8325014268,"Manufacturing, subtotal"
2014-07-31,2014,7,2015,316037.9473084025,"Manufacturing, subtotal"
2014-08-31,2014,8,2015,277682.2384037235,"Manufacturing, subtotal"
2014-09-30,2014,9,2015,1049122.8212971431,"Manufacturing, subtotal"
2014-10-31,2014,10,2015,952463.2002845597,"Manufacturing, subtotal"
2014-11-30,2014,11,2015,181075.27383237542,"Manufacturing, subtotal"
2014-12-31,2014,12,2015,668502.5133077115,"Manufacturing, subtotal"
2015-01-31,2015,1,2015,997031.996360207,"Manufacturing, subtotal"
2015-02-28,2015,2,2015,56734.551066362015,"Manufacturing, subtotal"
2015-03-31,2015,3,2015,3168558.2778702416,"Manufacturing, subtotal"
2015-04-30,2015,4,2015,18307557.14520861,"Manufacturing, subtotal"
2015-05-31,2015,5,2015,3936065.4091481394,"Manufacturing, subtotal"
2015-07-31,2015,7,2016,509570.2681728609,"Manufacturing, subtotal"
2015-08-31,2015,8,2016,390365.4815053873,"Manufacturing, subtotal"
2015-09-30,2015,9,2016,1358132.8908579142,"Manufacturing, subtotal"
2015-10-31,2015,10,2016,1115965.6884097585,"Manufacturing, subtotal"
2015-11-30,2015,11,2016,208511.15233062828,"Manufacturing, subtotal"
2015-12-31,2015,12,2016,637846.1372065316,"Manufacturing, subtotal"
2016-01-31,2016,1,2016,617853.7984668999,"Manufacturing, subtotal"
2016-02-29,2016,2,2016,814858.7219299162,"Manufacturing, subtotal"
2016-03-31,2016,3,2016,3329740.079413934,"Manufacturing, subtotal"
2016-04-30,2016,4,2016,12058475.359216902,"Manufacturing, subtotal"
2016-05-31,2016,5,2016,4538343.153263816,"Manufacturing, subtotal"
2016-07-31,2016,7,2017,79047.34558401514,"Manufacturing, subtotal"
2016-08-31,2016,8,2017,128158.52859571825,"Manufacturing, subtotal"
2016-09-30,2016,9,2017,524199.05569743237,"Manufacturing, subtotal"
2016-10-31,2016,10,2017,588762.2734305377,"Manufacturing, subtotal"
2016-11-30,2016,11,2017,90557.94424756966,"Manufacturing, subtotal"
2016-12-31,2016,12,2017,553080.989257819,"Manufacturing, subtotal"
2017-01-31,2017,1,2017,1356268.3661599706,"Manufacturing, subtotal"
2017-02-28,2017,2,2017,480242.8778200294,"Manufacturing, subtotal"
2017-03-31,2017,3,2017,2730986.203562959,"Manufacturing, subtotal"
2017-04-30,2017,4,2017,11717005.485934626,"Manufacturing, subtotal"
2017-05-31,2017,5,2017,3666449.4802503134,"Manufacturing, subtotal"
2017-07-31,2017,7,2018,161821.38089698693,"Manufacturing, subtotal"
2017-08-31,2017,8,2018,166226.11389796677,"Manufacturing, subtotal"
2017-09-30,2017,9,2018,643225.4491352242,"Manufacturing, subtotal"
2017-10-31,2017,10,2018,622490.2595291975,"Manufacturing, subtotal"
2017-11-30,2017,11,2018,108973.69844036522,"Manufacturing, subtotal"
2017-12-31,2017,12,2018,482903.4436019244,"Manufacturing, subtotal"
2018-01-31,2018,1,2018,933398.3934723543,"Manufacturing, subtotal"
2018-03-31,2018,3,2018,2206248.6798217,"Manufacturing, subtotal"
2018-04-30,2018,4,2018,11033070.635226658,"Manufacturing, subtotal"
2018-05-31,2018,5,2018,2881162.0754052447,"Manufacturing, subtotal"
2018-06-30,2018,6,2018,515200.90019695787,"Manufacturing, subtotal"
2018-07-31,2018,7,2019,232192.04751750806,"Manufacturing, subtotal"
2018-08-31,2018,8,2019,198381.82120442556,"Manufacturing, subtotal"
2018-09-30,2018,9,2019,729747.8341290227,"Manufacturing, subtotal"
2018-10-31,2018,10,2019,644754.7344117826,"Manufacturing, subtotal"
2018-11-30,2018,11,2019,119433.79756292513,"Manufacturing, subtotal"
2018-12-31,2018,12,2019,429408.0935259633,"Manufacturing, subtotal"
2019-01-31,2019,1,2019,623876.5635096723,"Manufacturing, subtotal"
2019-02-28,2019,2,2019,34679.426252208774,"Manufacturing, subtotal"
2019-03-31,2019,3,2019,1887721.9895634826,"Manufacturing, subtotal"
2019-04-30,2019,4,2019,10920932.993838208,"Manufacturing, subtotal"
2019-05-31,2019,5,2019,2351109.976939802,"Manufacturing, subtotal"
2019-07-31,2019,7,2020,253730.8523632752,"Manufacturing, subtotal"
2019-08-31,2019,8,2020,194664.7498121937,"Manufacturing, subtotal"
2019-09-30,2019,9,2020,678258.5082422071,"Manufacturing, subtotal"
2019-10-31,2019,10,2020,558179.7215771171,"Manufacturing, subtotal"
2019-11-30,2019,11,2020,104451.0858641289,"Manufacturing, subtotal"
2019-12-31,2019,12,2020,320032.9238521806,"Manufacturing, subtotal"
2020-01-31,2020,1,2020,310507.9048594508,"Manufacturing, subtotal"
2020-02-29,2020,2,2020,410148.29307921865,"Manufacturing, subtotal"
2020-03-31,2020,3,2020,1678805.1130251288,"Manufacturing, subtotal"
2020-04-30,2020,4,2020,6089808.874467694,"Manufacturing, subtotal"
2020-05-31,2020,5,2020,2295979.380798854,"Manufacturing, subtotal"
2020-06-30,2020,6,2020,1210560.0523862874,"Manufacturing, subtotal"
2020-07-31,2020,7,2021,37536.59997020104,"Manufacturing, subtotal"
2020-08-31,2020,8,2021,60970.56410728948,"Manufacturing, subtotal"
2020-09-30,2020,9,2021,249840.98998870022,"Manufacturing, subtotal"
2020-10-31,2020,10,2021,281149.5865520502,"Manufacturing, subtotal"
2020-11-30,2020,11,2021,43325.51626241228,"Manufacturing, subtotal"
2020-12-31,2020,12,2021,265137.10960857396,"Manufacturing, subtotal"
2021-01-31,2021,1,2021,651458.012831547,"Manufacturing, subtotal"
2021-02-28,2021,2,2021,231096.54071762852,"Manufacturing, subtotal"
2021-03-31,2021,3,2021,1316827.2726347402,"Manufacturing, subtotal"
2021-04-30,2021,4,2021,5660994.151179282,"Manufacturing, subtotal"
2021-05-31,2021,5,2021,1775157.622694468,"Manufacturing, subtotal"
2021-06-30,2021,6,2021,647672.1129960287,"Manufacturing, subtotal"
2021-07-31,2021,7,2022,73192.73500739569,"Manufacturing, subtotal"
2021-08-31,2021,8,2022,75354.51205839407,"Manufacturing, subtotal"
2021-09-30,2021,9,2022,292225.8754807759,"Manufacturing, subtotal"
2021-10-31,2021,10,2022,283457.1413484993,"Manufacturing, subtotal"
2021-11-30,2021,11,2022,49732.03377914391,"Manufacturing, subtotal"
2021-12-31,2021,12,2022,220896.96760110077,"Manufacturing, subtotal"
2022-01-31,2022,1,2022,427992.24374282913,"Manufacturing, subtotal"
2022-02-28,2022,2,2022,101583.9789767639,"Manufacturing, subtotal"
2022-03-31,2022,3,2022,1016371.271386902,"Manufacturing, subtotal"
2022-04-30,2022,4,2022,5095220.904194672,"Manufacturing, subtotal"
2022-05-31,2022,5,2022,1325766.0238362325,"Manufacturing, subtotal"
2022-06-30,2022,6,2022,236227.42840406665,"Manufacturing, subtotal"
2022-07-31,2022,7,2023,99069.66252499569,"Manufacturing, subtotal"
2022-08-31,2022,8,2023,84310.17245623308,"Manufacturing, subtotal"
2022-09-30,2022,9,2023,308929.1935465995,"Manufacturing, subtotal"
2022-10-31,2022,10,2023,271796.2663490712,"Manufacturing, subtotal"
2022-11-30,2022,11,2023,50137.58862186319,"Manufacturing, subtotal"
2022-12-31,2022,12,2023,179460.87196681343,"Manufacturing, subtotal"
2023-01-31,2023,1,2023,259550.76606021728,"Manufacturing, subtotal"
2023-02-28,2023,2,2023,14367.331222065222,"Manufacturing, subtotal"
2023-03-31,2023,3,2023,778373.7761883712,"Manufacturing, subtotal"
2023-04-30,2023,4,2023,4482096.832141709,"Manufacturing, subtotal"
2023-05-31,2023,5,2023,960184.1771798343,"Manufacturing, subtotal"
2023-06-30,2023,6,2023,-42740.814794269936,"Manufacturing, subtotal"
2023-07-31,2023,7,2024,114655.91727696003,"Manufacturing, subtotal"
2023-08-31,2023,8,2024,87504.49748276187,"Manufacturing, subtotal"
2023-09-30,2023,9,2024,303307.89964770287,"Manufacturing, subtotal"
2023-10-31,2023,10,2024,248245.5661501171,"Manufacturing, subtotal"
2023-11-30,2023,11,2024,46202.43599641877,"Manufacturing, subtotal"
2023-12-31,2023,12,2024,140753.00090858928,"Manufacturing, subtotal"
2024-01-31,2024,1,2024,135765.37759257708,"Manufacturing, subtotal"
2024-02-29,2024,2,2024,178328.53905525882,"Manufacturing, subtotal"
2024-03-31,2024,3,2024,725464.0292029551,"Manufacturing, subtotal"
2024-04-30,2024,4,2024,2615651.282556623,"Manufacturing, subtotal"
2024-05-31,2024,5,2024,979831.4483014318,"Manufacturing, subtotal"
2024-06-30,2024,6,2024,513335.62212446623,"Manufacturing, subtotal"
2024-07-31,2024,7,2025,15636.134456430058,"Manufacturing, subtotal"
2024-08-31,2024,8,2025,25222.572500526796,"Manufacturing, subtotal"
2024-09-30,2024,9,2025,102648.1186450724,"Manufacturing, subtotal"
2024-10-31,2024,10,2025,114673.88301514754,"Manufacturing, subtotal"
2024-11-30,2024,11,2025,17544.179431932385,"Manufacturing, subtotal"
2024-12-31,2024,12,2025,106544.7407369413,"Manufacturing, subtotal"
2025-01-31,2025,1,2025,259734.50337711762,"Manufacturing, subtotal"
2025-02-28,2025,2,2025,91467.79690951218,"Manufacturing, subtotal"
2025-03-31,2025,3,2025,516894.9532642554,"Manufacturing, subtotal"
2025-04-30,2025,4,2025,2203858.524134261,"Manufacturing, subtotal"
2025-05-31,2025,5,2025,685048.0072417886,"Manufacturing, subtotal"
2025-06-30,2025,6,2025,247770.1707890914,"Manufacturing, subtotal"
2013-07-31,2013,7,2014,104644.07087852883,Other Services  **2
2013-08-31,2013,8,2014,126893.02945002637,Other Services  **2
2013-09-30,2013,9,2014,350903.55301624065,Other Services  **2
2013-10-31,2013,10,2014,345040.3720232953,Other Services  **2
2013-12-31,2013,12,2014,211783.45844618452,Other Services  **2
2014-01-31,2014,1,2014,366912.43522932474,Other Services  **2
2014-02-28,2014,2,2014,116236.44065908632,Other Services  **2
2014-03-31,2014,3,2014,923200.0754883131,Other Services  **2
2014-04-30,2014,4,2014,5120887.5225162,Other Services  **2
2014-05-31,2014,5,2014,1265138.6571735658,Other Services  **2
2014-06-30,2014,6,2014,240485.9288890265,Other Services  **2
2014-07-31,2014,7,2015,100966.29675733515,Other Services  **2
2014-08-31,2014,8,2015,77468.0076865692,Other Services  **2
2014-09-30,2014,9,2015,279892.2249826324,Other Services  **2
2014-10-31,2014,10,2015,258950.1364482687,Other Services  **2
2014-11-30,2014,11,2015,47365.01839250138,Other Services  **2
2014-12-31,2014,12,2015,205562.1233961555,Other Services  **2
2015-01-31,2015,1,2015,250346.88465156016,Other Services  **2
2015-02-28,2015,2,2015,85700.99288123392,Other Services  **2
2015-03-31,2015,3,2015,708833.6563224058,Other Services  **2
2015-04-30,2015,4,2015,4118382.3527421555,Other Services  **2
2015-05-31,2015,5,2015,804960.4271558875,Other Services  **2
2015-07-31,2015,7,2016,97704.81715752101,Other Services  **2
2015-08-31,2015,8,2016,45655.9542724136,Other Services  **2
2015-09-30,2015,9,2016,246432.8217812047,Other Services  **2
2015-10-31,2015,10,2016,220139.72229435464,Other Services  **2
2015-11-30,2015,11,2016,36115.702562249346,Other Services  **2
2015-12-31,2015,12,2016,230576.9505921051,Other Services  **2
2016-01-31,2016,1,2016,207243.28154069444,Other Services  **2
2016-02-29,2016,2,2016,99438.85874938841,Other Services  **2
2016-03-31,2016,3,2016,724558.4693077441,Other Services  **2
2016-04-30,2016,4,2016,3851556.290688965,Other Services  **2
2016-05-31,2016,5,2016,1450979.2342553511,Other Services  **2
2016-07-31,2016,7,2017,54732.36351938647,Other Services  **2
2016-08-31,2016,8,2017,107001.73637557225,Other Services  **2
2016-09-30,2016,9,2017,243862.27902777176,Other Services  **2
2016-10-31,2016,10,2017,258015.34746070608,Other Services  **2
2016-11-30,2016,11,2017,60503.34689610398,Other Services  **2
2016-12-31,2016,12,2017,118608.40204084513,Other Services  **2
2017-01-31,2017,1,2017,310740.7645218965,Other Services  **2
2017-02-28,2017,2,2017,94556.93987703405,Other Services  **2
2017-03-31,2017,3,2017,728210.9551936634,Other Services  **2
2017-04-30,2017,4,2017,4001699.9031761666,Other Services  **2
2017-05-31,2017,5,2017,1251192.4560930326,Other Services  **2
2017-07-31,2017,7,2018,71248.054769685,Other Services  **2
2017-08-31,2017,8,2018,87996.73191204832,Other Services  **2
2017-09-30,2017,9,2018,247771.22659736147,Other Services  **2
2017-10-31,2017,10,2018,248289.27306256155,Other Services  **2
2017-11-30,2017,11,2018,52314.93784384108,Other Services  **2
2017-12-31,2017,12,2018,158331.48387308506,Other Services  **2
2018-01-31,2018,1,2018,279822.0595548288,Other Services  **2
2018-03-31,2018,3,2018,731980.9773278366,Other Services  **2
2018-04-30,2018,4,2018,4143419.6437089737,Other Services  **2
2018-05-31,2018,5,2018,1060124.6983966758,Other Services  **2
2018-06-30,2018,6,2018,208497.35208588184,Other Services  **2
2018-07-31,2018,7,2019,90282.79048456838,Other Services  **2
2018-08-31,2018,8,2019,71784.16383254282,Other Services  **2
2018-09-30,2018,9,2019,268523.7776280718,Other Services  **2
2018-10-31,2018,10,2019,257583.74451356832,Other Services  **2
2018-11-30,2018,11,2019,48808.18466342014,Other Services  **2
2018-12-31,2018,12,2019,219769.39372686707,Other Services  **2
2019-01-31,2019,1,2019,277789.7666263355,Other Services  **2
2019-02-28,2019,2,2019,98375.91403527143,Other Services  **2
2019-03-31,2019,3,2019,845148.1773051389,Other Services  **2
2019-04-30,2019,4,2019,4966422.517131636,Other Services  **2
2019-05-31,2019,5,2019,982007.0155211817,Other Services  **2
2019-07-31,2019,7,2020,101290.23991869115,Other Services  **2
2019-08-31,2019,8,2020,47854.821123830196,Other Services  **2
2019-09-30,2019,9,2020,261028.80816261677,Other Services  **2
2019-10-31,2019,10,2020,235684.6267244736,Other Services  **2
2019-11-30,2019,11,2020,39062.85821192083,Other Services  **2
2019-12-31,2019,12,2020,251992.64738696025,Other Services  **2
2020-01-31,2020,1,2020,228822.29627148432,Other Services  **2
2020-02-29,2020,2,2020,110834.09481860431,Other Services  **2
2020-03-31,2020,3,2020,815678.5618054834,Other Services  **2
2020-04-30,2020,4,2020,4377426.93447625,Other Services  **2
2020-05-31,2020,5,2020,1665187.7930567737,Other Services  **2
2020-06-30,2020,6,2020,-84764.54987186339,Other Services  **2
2020-07-31,2020,7,2021,59862.74524926173,Other Services  **2
2020-08-31,2020,8,2021,118133.16849010403,Other Services  **2
2020-09-30,2020,9,2021,271654.3698905069,Other Services  **2
2020-10-31,2020,10,2021,290062.4415663235,Other Services  **2
2020-11-30,2020,11,2021,68616.19889369117,Other Services  **2
2020-12-31,2020,12,2021,135720.60413924267,Other Services  **2
2021-01-31,2021,1,2021,358729.3366597175,Other Services  **2
2021-02-28,2021,2,2021,110024.97195186796,Other Services  **2
2021-03-31,2021,3,2021,854694.2133044784,Other Services  **2
2021-04-30,2021,4,2021,4735790.417483621,Other Services  **2
2021-05-31,2021,5,2021,1493296.69221884,Other Services  **2
2021-06-30,2021,6,2021,74879.34535446583,Other Services  **2
2021-07-31,2021,7,2022,80405.66267254241,Other Services  **2
2021-08-31,2021,8,2022,100123.5443625994,Other Services  **2
2021-09-30,2021,9,2022,284135.4758552684,Other Services  **2
2021-10-31,2021,10,2022,287021.2415904477,Other Services  **2
2021-11-30,2021,11,2022,60941.88830372168,Other Services  **2
2021-12-31,2021,12,2022,185894.76101084624,Other Services  **2
2022-01-31,2022,1,2022,331097.5739972409,Other Services  **2
2022-02-28,2022,2,2022,107570.14265011599,Other Services  **2
2022-03-31,2022,3,2022,878804.4653929577,Other Services  **2
2022-04-30,2022,4,2022,5010916.123758025,Other Services  **2
2022-05-31,2022,5,2022,1274146.419214691,Other Services  **2
2022-06-30,2022,6,2022,249123.11813452878,Other Services  **2
2022-07-31,2022,7,2023,100176.45326515134,Other Services  **2
2022-08-31,2022,8,2023,79190.49409138277,Other Services  **2
2022-09-30,2022,9,2023,294609.01915707934,Other Services  **2
2022-10-31,2022,10,2023,281044.54277626483,Other Services  **2
2022-11-30,2022,11,2023,52974.98582466535,Other Services  **2
2022-12-31,2022,12,2023,237269.19200868375,Other Services  **2
2023-01-31,2023,1,2023,298356.770803552,Other Services  **2
2023-02-28,2023,2,2023,105175.20980763841,Other Services  **2
2023-03-31,2023,3,2023,899068.7891981927,Other Services  **2
2023-04-30,2023,4,2023,5258379.687352511,Other Services  **2
2023-05-31,2023,5,2023,1034774.3977873664,Other Services  **2
2023-06-30,2023,6,2023,434084.58109443635,Other Services  **2
2023-07-31,2023,7,2024,118200.97698018166,Other Services  **2
2023-08-31,2023,8,2024,55593.48293747753,Other Services  **2
2023-09-30,2023,9,2024,301947.34394072625,Other Services  **2
2023-10-31,2023,10,2024,271452.38810939074,Other Services  **2
2023-11-30,2023,11,2024,44806.53914076685,Other Services  **2
2023-12-31,2023,12,2024,287842.8986441849,Other Services  **2
2024-01-31,2024,1,2024,260309.85626557993,Other Services  **2
2024-02-29,2024,2,2024,125613.13219252006,Other Services  **2
2024-03-31,2024,3,2024,920807.9717436823,Other Services  **2
2024-04-30,2024,4,2024,4923144.35526227,Other Services  **2
2024-05-31,2024,5,2024,1865677.319399279,Other Services  **2
2024-06-30,2024,6,2024,-94627.83748022448,Other Services  **2
2024-07-31,2024,7,2025,65850.54048830262,Other Services  **2
2024-08-31,2024,8,2025,129482.33803949064,Other Services  **2
2024-09-30,2024,9,2025,296734.4896387883,Other Services  **2
2024-10-31,2024,10,2025,315741.9595106881,Other Services  **2
2024-11-30,2024,11,2025,74444.1441469415,Other Services  **2
2024-12-31,2024,12,2025,146753.98745670958,Other Services  **2
2025-01-31,2025,1,2025,386612.6638181931,Other Services  **2
2025-02-28,2025,2,2025,118229.31356562505,Other Services  **2
2025-03-31,2025,3,2025,915493.3860242328,Other Services  **2
2025-04-30,2025,4,2025,5057247.664165133,Other Services  **2
2025-05-31,2025,5,2025,1589729.2568111697,Other Services  **2
2025-06-30,2025,6,2025,79480.14844000619,Other Services  **2
2013-07-31,2013,7,2014,977788.2085579319,"Professional Services, subtotal"
2013-08-31,2013,8,2014,1129240.374333557,"Professional Services, subtotal"
2013-09-30,2013,9,2014,3473674.697732529,"Professional Services, subtotal"
2013-10-31,2013,10,2014,3567522.838221624,"Professional Services, subtotal"
2013-12-31,2013,12,2014,2606607.161392424,"Professional Services, subtotal"
2014-01-31,2014,1,2014,4727677.1567590935,"Professional Services, subtotal"
2014-02-28,2014,2,2014,1242730.066269973,"Professional Services, subtotal"
2014-03-31,2014,3,2014,11055910.58609141,"Professional Services, subtotal"
2014-04-30,2014,4,2014,64675883.82822552,"Professional Services, subtotal"
2014-05-31,2014,5,2014,14927618.403846629,"Professional Services, subtotal"
2014-06-30,2014,6,2014,2929630.637042292,"Professional Services, subtotal"
2014-07-31,2014,7,2015,1416118.2102826738,"Professional Services, subtotal"
2014-08-31,2014,8,2015,1190130.8574955824,"Professional Services, subtotal"
2014-09-30,2014,9,2015,4042493.0438755355,"Professional Services, subtotal"
2014-10-31,2014,10,2015,3886011.7552537797,"Professional Services, subtotal"
2014-11-30,2014,11,2015,738156.3783657345,"Professional Services, subtotal"
2014-12-31,2014,12,2015,3092166.6540540135,"Professional Services, subtotal"
2015-01-31,2015,1,2015,4136738.967463923,"Professional Services, subtotal"
2015-02-28,2015,2,2015,950367.4256118693,"Professional Services, subtotal"
2015-03-31,2015,3,2015,11776302.476049189,"Professional Services, subtotal"
2015-04-30,2015,4,2015,71984111.68960224,"Professional Services, subtotal"
2015-05-31,2015,5,2015,12579675.99154608,"Professional Services, subtotal"
2015-07-31,2015,7,2016,1910415.314665952,"Professional Services, subtotal"
2015-08-31,2015,8,2016,1252652.7689618368,"Professional Services, subtotal"
2015-09-30,2015,9,2016,4644474.621490477,"Professional Services, subtotal"
2015-10-31,2015,10,2016,4198695.107921085,"Professional Services, subtotal"
2015-11-30,2015,11,2016,771603.4753275438,"Professional Services, subtotal"
2015-12-31,2015,12,2016,3589266.7402454163,"Professional Services, subtotal"
2016-01-31,2016,1,2016,3416476.640283569,"Professional Services, subtotal"
2016-02-29,2016,2,2016,2276793.928352289,"Professional Services, subtotal"
2016-03-31,2016,3,2016,12544763.67645692,"Professional Services, subtotal"
2016-04-30,2016,4,2016,65551025.6900619,"Professional Services, subtotal"
2016-05-31,2016,5,2016,23525815.025088247,"Professional Services, subtotal"
2016-07-31,2016,7,2017,760470.5801746378,"Professional Services, subtotal"
2016-08-31,2016,8,2017,1363293.6311542057,"Professional Services, subtotal"
2016-09-30,2016,9,2017,3742967.9901198093,"Professional Services, subtotal"
2016-10-31,2016,10,2017,4120303.53996871,"Professional Services, subtotal"
2016-11-30,2016,11,2017,825957.9559497416,"Professional Services, subtotal"
2016-12-31,2016,12,2017,2701591.948224123,"Professional Services, subtotal"
2017-01-31,2017,1,2017,6529909.975642666,"Professional Services, subtotal"
2017-02-28,2017,2,2017,1898563.9009502572,"Professional Services, subtotal"
2017-03-31,2017,3,2017,12961207.245537568,"Professional Services, subtotal"
2017-04-30,2017,4,2017,71809078.42578237,"Professional Services, subtotal"
2017-05-31,2017,5,2017,20813376.86636949,"Professional Services, subtotal"
2017-07-31,2017,7,2018,1185384.4621428186,"Professional Services, subtotal"
2017-08-31,2017,8,2018,1358599.100041942,"Professional Services, subtotal"
2017-09-30,2017,9,2018,4148629.3445083993,"Professional Services, subtotal"
2017-10-31,2017,10,2018,4228633.88505566,"Professional Services, subtotal"
2017-11-30,2017,11,2018,821461.8343730211,"Professional Services, subtotal"
2017-12-31,2017,12,2018,3044318.437828463,"Professional Services, subtotal"
2018-01-31,2018,1,2018,5480498.589531318,"Professional Services, subtotal"
2018-03-31,2018,3,2018,12636744.574728135,"Professional Services, subtotal"
2018-04-30,2018,4,2018,73397821.14588627,"Professional Services, subtotal"
2018-05-31,2018,5,2018,17011979.49601376,"Professional Services, subtotal"
2018-06-30,2018,6,2018,3352087.3713874444,"Professional Services, subtotal"
2018-07-31,2018,7,2019,1619661.420040904,"Professional Services, subtotal"
2018-08-31,2018,8,2019,1366699.7396008698,"Professional Services, subtotal"
2018-09-30,2018,9,2019,4660178.460730137,"Professional Services, subtotal"
2018-10-31,2018,10,2019,4497413.36871119,"Professional Services, subtotal"
2018-11-30,2018,11,2019,857504.4195283835,"Professional Services, subtotal"
2018-12-31,2018,12,2019,3605871.8835708136,"Professional Services, subtotal"
2019-01-31,2019,1,2019,4842179.413606259,"Professional Services, subtotal"
2019-02-28,2019,2,2019,1116243.298495808,"Professional Services, subtotal"
2019-03-31,2019,3,2019,13883458.50137775,"Professional Services, subtotal"
2019-04-30,2019,4,2019,85175630.29515907,"Professional Services, subtotal"
2019-05-31,2019,5,2019,14940621.946513703,"Professional Services, subtotal"
2019-07-31,2019,7,2020,1899825.6601050247,"Professional Services, subtotal"
2019-08-31,2019,8,2020,1250241.7395479982,"Professional Services, subtotal"
2019-09-30,2019,9,2020,4651640.276570768,"Professional Services, subtotal"
2019-10-31,2019,10,2020,4220319.567696575,"Professional Services, subtotal"
2019-11-30,2019,11,2020,778245.518166628,"Professional Services, subtotal"
2019-12-31,2019,12,2020,3633246.0386909796,"Professional Services, subtotal"
2020-01-31,2020,1,2020,3470674.6115168687,"Professional Services, subtotal"
2020-02-29,2020,2,2020,2320726.367784205,"Professional Services, subtotal"
2020-03-31,2020,3,2020,12832441.36162538,"Professional Services, subtotal"
2020-04-30,2020,4,2020,67282863.42525345,"Professional Services, subtotal"
2020-05-31,2020,5,2020,24232844.115972582,"Professional Services, subtotal"
2020-06-30,2020,6,2020,2797967.8423897093,"Professional Services, subtotal"
2020-07-31,2020,7,2021,737675.4629690149,"Professional Services, subtotal"
2020-08-31,2020,8,2021,1327072.4919458556,"Professional Services, subtotal"
2020-09-30,2020,9,2021,3655755.489529277,"Professional Services, subtotal"
2020-10-31,2020,10,2021,4041592.5317267654,"Professional Services, subtotal"
2020-11-30,2020,11,2021,813511.9384205467,"Professional Services, subtotal"
2020-12-31,2020,12,2021,2672071.0069970298,"Professional Services, subtotal"
2021-01-31,2021,1,2021,6486028.516989226,"Professional Services, subtotal"
2021-02-28,2021,2,2021,1892975.1159879027,"Professional Services, subtotal"
2021-03-31,2021,3,2021,12977960.992890919,"Professional Services, subtotal"
