date,year,month,fiscal_year,total,naics_sector
2019-04-30,2019,4,2019,5653366.6422749935,Securities / Financial Investments
2019-05-31,2019,5,2019,4189391.4000448263,Securities / Financial Investments
2019-06-30,2019,6,2019,3931204.448162753,Securities / Financial Investments
2019-07-31,2019,7,2020,5222574.9983223565,Securities / Financial Investments
2019-08-31,2019,8,2020,3884278.154872531,Securities / Financial Investments
2019-09-30,2019,9,2020,4210115.774604665,Securities / Financial Investments
2019-10-31,2019,10,2020,4953908.967151857,Securities / Financial Investments
2019-11-30,2019,11,2020,4338099.099765712,Securities / Financial Investments
2019-12-31,2019,12,2020,4203919.532601591,Securities / Financial Investments
2020-01-31,2020,1,2020,5651684.384493225,Securities / Financial Investments
2020-02-29,2020,2,2020,4379289.312010898,Securities / Financial Investments
2020-03-31,2020,3,2020,4931673.04682501,Securities / Financial Investments
2020-04-30,2020,4,2020,4559435.804820451,Securities / Financial Investments
2020-05-31,2020,5,2020,4819614.032742802,Securities / Financial Investments
2020-06-30,2020,6,2020,4047343.4073820645,Securities / Financial Investments
2020-07-31,2020,7,2021,4538355.355977152,Securities / Financial Investments
2020-08-31,2020,8,2021,4639947.052740927,Securities / Financial Investments
2020-09-30,2020,9,2021,4122732.3552500973,Securities / Financial Investments
2020-10-31,2020,10,2021,4846801.521120368,Securities / Financial Investments
2020-11-30,2020,11,2021,4200303.83651338,Securities / Financial Investments
2020-12-31,2020,12,2021,3889676.016885528,Securities / Financial Investments
2021-01-31,2021,1,2021,5984385.018674559,Securities / Financial Investments
2021-02-28,2021,2,2021,4312542.48391071,Securities / Financial Investments
2021-03-31,2021,3,2021,4852342.651072935,Securities / Financial Investments
2021-04-30,2021,4,2021,4924065.829675701,Securities / Financial Investments
2021-05-31,2021,5,2021,4614054.021897032,Securities / Financial Investments
2021-06-30,2021,6,2021,4004116.6912046485,Securities / Financial Investments
2021-07-31,2021,7,2022,4717777.427234602,Securities / Financial Investments
2021-08-31,2021,8,2022,4342786.025415599,Securities / Financial Investments
2021-09-30,2021,9,2022,4103316.6967627467,Securities / Financial Investments
2021-10-31,2021,10,2022,4828574.927401949,Securities / Financial Investments
2021-11-30,2021,11,2022,4200044.092444707,Securities / Financial Investments
2021-12-31,2021,12,2022,3954045.6037491336,Securities / Financial Investments
2022-01-31,2022,1,2022,5813791.862757752,Securities / Financial Investments
2022-02-28,2022,2,2022,4195205.190733293,Securities / Financial Investments
2022-03-31,2022,3,2022,4719452.996568743,Securities / Financial Investments
2022-04-30,2022,4,2022,5222437.317286556,Securities / Financial Investments
2022-05-31,2022,5,2022,4348731.379887175,Securities / Financial Investments
2022-06-30,2022,6,2022,3915635.9042309825,Securities / Financial Investments
2022-07-31,2022,7,2023,4893383.843764568,Securities / Financial Investments
2022-08-31,2022,8,2023,4052058.954388035,Securities / Financial Investments
2022-09-30,2022,9,2023,4090245.8712929017,Securities / Financial Investments
2022-10-31,2022,10,2023,4814596.202480199,Securities / Financial Investments
2022-11-30,2022,11,2023,4202448.288952392,Securities / Financial Investments
2022-12-31,2022,12,2023,4016524.8563317056,Securities / Financial Investments
2023-01-31,2023,1,2023,5646143.360832897,Securities / Financial Investments
2023-02-28,2023,2,2023,4084747.843657022,Securities / Financial Investments
2023-03-31,2023,3,2023,4597476.038522241,Securities / Financial Investments
2023-04-30,2023,4,2023,5515026.256511951,Securities / Financial Investments
2023-05-31,2023,5,2023,4086826.058846456,Securities / Financial Investments
2023-06-30,2023,6,2023,3834915.469046041,Securities / Financial Investments
2023-07-31,2023,7,2024,5028452.477701543,Securities / Financial Investments
2023-08-31,2023,8,2024,3739854.93000691,Securities / Financial Investments
2023-09-30,2023,9,2024,4053530.127160337,Securities / Financial Investments
2023-10-31,2023,10,2024,4769602.065596862,Securities / Financial Investments
2023-11-30,2023,11,2024,4176654.166200853,Securities / Financial Investments
2023-12-31,2023,12,2024,4047419.2259343877,Securities / Financial Investments
2024-01-31,2024,1,2024,5441221.92598259,Securities / Financial Investments
2024-02-29,2024,2,2024,4216161.643101722,Securities / Financial Investments
2024-03-31,2024,3,2024,4747911.604467576,Securities / Financial Investments
2024-04-30,2024,4,2024,4389492.899133658,Securities / Financial Investments
2024-05-31,2024,5,2024,4639917.167681457,Securities / Financial Investments
2024-06-30,2024,6,2024,3896394.3887041737,Securities / Financial Investments
2024-07-31,2024,7,2025,4376447.324856831,Securities / Financial Investments
2024-08-31,2024,8,2025,4474360.14606677,Securities / Financial Investments
2024-09-30,2024,9,2025,3975556.4682139806,Securities / Financial Investments
2024-10-31,2024,10,2025,4673720.271728515,Securities / Financial Investments
2024-11-30,2024,11,2025,4050261.3580399053,Securities / Financial Investments
2024-12-31,2024,12,2025,3750683.8236463917,Securities / Financial Investments
2025-01-31,2025,1,2025,5770470.599623292,Securities / Financial Investments
2025-02-28,2025,2,2025,4158342.735993644,Securities / Financial Investments
2025-03-31,2025,3,2025,4678784.31523113,Securities / Financial Investments
2025-04-30,2025,4,2025,4747885.644891874,Securities / Financial Investments
2025-05-31,2025,5,2025,4448911.156284883,Securities / Financial Investments
2025-06-30,2025,6,2025,3860758.257444447,Securities / Financial Investments
2013-07-31,2013,7,2014,1466689.3656335997,Sport Teams
2013-08-31,2013,8,2014,1352822.5863832077,Sport Teams
2013-09-30,2013,9,2014,1286687.1685226131,Sport Teams
2013-10-31,2013,10,2014,1515614.7336664961,Sport Teams
2013-11-30,2013,11,2014,1316279.0486675666,Sport Teams
2013-12-31,2013,12,2014,1243751.7987436792,Sport Teams
2014-01-31,2014,1,2014,1832487.5613530506,Sport Teams
2014-02-28,2014,2,2014,1306624.4019022107,Sport Teams
2014-03-31,2014,3,2014,1480443.3437380774,Sport Teams
2014-04-30,2014,4,2014,1640804.2539426037,Sport Teams
2014-05-31,2014,5,2014,1374962.4313665638,Sport Teams
2014-06-30,2014,6,2014,1226660.1429259784,Sport Teams
2014-07-31,2014,7,2015,1631569.7247463663,Sport Teams
2014-08-31,2014,8,2015,1345286.4748317618,Sport Teams
2014-09-30,2014,9,2015,1365182.178000988,Sport Teams
2014-10-31,2014,10,2015,1612515.2932335366,Sport Teams
2014-11-30,2014,11,2015,1385912.3089176707,Sport Teams
2014-12-31,2014,12,2015,1341156.146364119,Sport Teams
2015-01-31,2015,1,2015,1912845.147741728,Sport Teams
2015-02-28,2015,2,2015,1345078.7537192027,Sport Teams
2015-03-31,2015,3,2015,1534502.930924375,Sport Teams
2015-04-30,2015,4,2015,1837052.2977870828,Sport Teams
2015-05-31,2015,5,2015,1375128.998977919,Sport Teams
2015-06-30,2015,6,2015,1267409.620969987,Sport Teams
2015-07-31,2015,7,2016,1801812.3978493009,Sport Teams
2015-08-31,2015,8,2016,1326824.1667833563,Sport Teams
2015-09-30,2015,9,2016,1449447.3237785583,Sport Teams
2015-10-31,2015,10,2016,1722270.076685008,Sport Teams
2015-11-30,2015,11,2016,1470613.3242466,Sport Teams
2015-12-31,2015,12,2016,1461788.6762229402,Sport Teams
2016-01-31,2016,1,2016,2026445.2347344505,Sport Teams
2016-02-29,2016,2,2016,1540440.2823699086,Sport Teams
2016-03-31,2016,3,2016,1732023.9932381494,Sport Teams
2016-04-30,2016,4,2016,1621976.856618384,Sport Teams
2016-05-31,2016,5,2016,1715920.9419836707,Sport Teams
2016-06-30,2016,6,2016,1456281.93245043,Sport Teams
2016-07-31,2016,7,2017,1671955.345498894,Sport Teams
2016-08-31,2016,8,2017,1729444.4837415484,Sport Teams
2016-09-30,2016,9,2017,1552785.4167530981,Sport Teams
2016-10-31,2016,10,2017,1827467.9898528405,Sport Teams
2016-11-30,2016,11,2017,1608000.8410693267,Sport Teams
2016-12-31,2016,12,2017,1485994.5963505772,Sport Teams
2017-01-31,2017,1,2017,2267981.0788494744,Sport Teams
2017-02-28,2017,2,2017,1644487.1773822797,Sport Teams
2017-03-31,2017,3,2017,1857175.438695868,Sport Teams
2017-04-30,2017,4,2017,1899774.1087038412,Sport Teams
2017-05-31,2017,5,2017,1788736.3636893937,Sport Teams
2017-06-30,2017,6,2017,1555012.0745829407,Sport Teams
2017-07-31,2017,7,2018,1926317.818412799,Sport Teams
2017-08-31,2017,8,2018,1780991.9976470615,Sport Teams
2017-09-30,2017,9,2018,1697777.421807782,Sport Teams
2017-10-31,2017,10,2018,2004493.1778562998,Sport Teams
2017-11-30,2017,11,2018,1744729.852197483,Sport Teams
2017-12-31,2017,12,2018,1652339.8444444553,Sport Teams
2018-01-31,2018,1,2018,2439950.1443625214,Sport Teams
2018-02-28,2018,2,2018,1743256.2150540885,Sport Teams
2018-03-31,2018,3,2018,1979501.2649443017,Sport Teams
2018-04-30,2018,4,2018,2198535.198049351,Sport Teams
2018-05-31,2018,5,2018,1846291.5438883386,Sport Teams
2018-06-30,2018,6,2018,1650542.17318787,Sport Teams
2018-07-31,2018,7,2019,2196680.16854182,Sport Teams
2018-08-31,2018,8,2019,1815008.9232425813,Sport Teams
2018-09-30,2018,9,2019,1845520.4280135706,Sport Teams
2018-10-31,2018,10,2019,2184317.112976258,Sport Teams
2018-11-30,2018,11,2019,1881016.4974237685,Sport Teams
2018-12-31,2018,12,2019,1823896.593379408,Sport Teams
2019-01-31,2019,1,2019,2606486.84118703,Sport Teams
2019-02-28,2019,2,2019,1836062.2255076354,Sport Teams
2019-03-31,2019,3,2019,2098672.9832994603,Sport Teams
2019-04-30,2019,4,2019,2517051.3068283196,Sport Teams
2019-05-31,2019,5,2019,1887667.7023624787,Sport Teams
2019-06-30,2019,6,2019,1742916.1121807257,Sport Teams
2019-07-31,2019,7,2020,2493038.50736221,Sport Teams
2019-08-31,2019,8,2020,1839130.9887299428,Sport Teams
2019-09-30,2019,9,2020,2004841.99252899,Sport Teams
2019-10-31,2019,10,2020,2377058.32694711,Sport Teams
2019-11-30,2019,11,2020,2025539.5049935041,Sport Teams
2019-12-31,2019,12,2020,2009076.756938004,Sport Teams
2020-01-31,2020,1,2020,2779261.13248679,Sport Teams
2020-02-29,2020,2,2020,2108560.1952721565,Sport Teams
2020-03-31,2020,3,2020,2365891.74994882,Sport Teams
2020-04-30,2020,4,2020,2211190.11341291,Sport Teams
2020-05-31,2020,5,2020,2334468.640184436,Sport Teams
2020-06-30,2020,6,2020,1977359.566950767,Sport Teams
2020-07-31,2020,7,2021,2287494.520993124,Sport Teams
2020-08-31,2020,8,2021,2361441.1455903375,Sport Teams
2020-09-30,2020,9,2021,2116195.4366131504,Sport Teams
2020-10-31,2020,10,2021,2485662.065263852,Sport Teams
2020-11-30,2020,11,2021,2183054.4728096398,Sport Teams
2020-12-31,2020,12,2021,2013560.0491994102,Sport Teams
2021-01-31,2021,1,2021,3067372.2719750972,Sport Teams
2021-02-28,2021,2,2021,2220371.393126225,Sport Teams
2021-03-31,2021,3,2021,2502889.0968492297,Sport Teams
2021-04-30,2021,4,2021,2555758.8152940804,Sport Teams
2021-05-31,2021,5,2021,2402007.253043914,Sport Teams
2021-06-30,2021,6,2021,2084522.850390556,Sport Teams
2021-07-31,2021,7,2022,2570483.5459143887,Sport Teams
2021-08-31,2021,8,2022,2372396.239805131,Sport Teams
2021-09-30,2021,9,2022,2257760.191134238,Sport Teams
2021-10-31,2021,10,2022,2661081.354461561,Sport Teams
2021-11-30,2021,11,2022,2312441.733116972,Sport Teams
2021-12-31,2021,12,2022,2186331.384708949,Sport Teams
2022-01-31,2022,1,2022,3223147.8421304105,Sport Teams
2022-02-28,2022,2,2022,2299428.373701537,Sport Teams
2022-03-31,2022,3,2022,2606832.6592597133,Sport Teams
2022-04-30,2022,4,2022,2890812.6318509346,Sport Teams
2022-05-31,2022,5,2022,2423826.5247090347,Sport Teams
2022-06-30,2022,6,2022,2163576.580472432,Sport Teams
2022-07-31,2022,7,2023,2869036.727215083,Sport Teams
2022-08-31,2022,8,2023,2366932.7621696717,Sport Teams
2022-09-30,2022,9,2023,2403213.885519593,Sport Teams
2022-10-31,2022,10,2023,2840153.6553174723,Sport Teams
2022-11-30,2022,11,2023,2442300.8121071295,Sport Teams
2022-12-31,2022,12,2023,2364686.4192251707,Sport Teams
2023-01-31,2023,1,2023,3374447.858076698,Sport Teams
2023-02-28,2023,2,2023,2373968.6200442445,Sport Teams
2023-03-31,2023,3,2023,2709687.917444389,Sport Teams
2023-04-30,2023,4,2023,3245485.4226605347,Sport Teams
2023-05-31,2023,5,2023,2430598.1547770966,Sport Teams
2023-06-30,2023,6,2023,2241246.7227693917,Sport Teams
2023-07-31,2023,7,2024,3159945.561940528,Sport Teams
2023-08-31,2023,8,2024,2327996.230378038,Sport Teams
2023-09-30,2023,9,2024,2534506.4075509636,Sport Teams
2023-10-31,2023,10,2024,3001125.542131082,Sport Teams
2023-11-30,2023,11,2024,2554113.467980014,Sport Teams
2023-12-31,2023,12,2024,2530106.429534125,Sport Teams
2024-01-31,2024,1,2024,3495587.831194783,Sport Teams
2024-02-29,2024,2,2024,2648904.0535955997,Sport Teams
2024-03-31,2024,3,2024,2968483.853389823,Sport Teams
2024-04-30,2024,4,2024,2771074.61788259,Sport Teams
2024-05-31,2024,5,2024,2922002.7399722133,Sport Teams
2024-06-30,2024,6,2024,2472127.536474039,Sport Teams
2024-07-31,2024,7,2025,2861290.028699251,Sport Teams
2024-08-31,2024,8,2025,2950292.831423701,Sport Teams
2024-09-30,2024,9,2025,2640896.7700275765,Sport Teams
2024-10-31,2024,10,2025,3098374.9073344683,Sport Teams
2024-11-30,2024,11,2025,2718151.710635562,Sport Teams
2024-12-31,2024,12,2025,2504261.602331709,Sport Teams
2025-01-31,2025,1,2025,3810591.8557780366,Sport Teams
2025-02-28,2025,2,2025,2755585.287818724,Sport Teams
2025-03-31,2025,3,2025,3102770.9336710353,Sport Teams
2025-04-30,2025,4,2025,3164956.623960239,Sport Teams
2025-05-31,2025,5,2025,2971331.8817272466,Sport Teams
2025-06-30,2025,6,2025,2575917.544605601,Sport Teams
2013-07-31,2013,7,2014,3052350.4454030576,Telecommunication
2013-08-31,2013,8,2014,2827576.4645840223,Telecommunication
2013-09-30,2013,9,2014,2664000.1856368235,Telecommunication
2013-10-31,2013,10,2014,3155911.2132664146,Telecommunication
2013-11-30,2013,11,2014,2760654.2979875207,Telecommunication
2013-12-31,2013,12,2014,2635636.6208138145,Telecommunication
2014-01-31,2014,1,2014,3964491.3576106452,Telecommunication
2014-02-28,2014,2,2014,2832006.3776442898,Telecommunication
2014-03-31,2014,3,2014,3228374.493710491,Telecommunication
2014-04-30,2014,4,2014,3607034.6430376163,Telecommunication
2014-05-31,2014,5,2014,3043095.691677252,Telecommunication
2014-06-30,2014,6,2014,2733432.6337042614,Telecommunication
2014-07-31,2014,7,2015,3520536.6741311485,Telecommunication
2014-08-31,2014,8,2015,2952088.949225217,Telecommunication
2014-09-30,2014,9,2015,3002169.8323026802,Telecommunication
2014-10-31,2014,10,2015,3551192.321800693,Telecommunication
2014-11-30,2014,11,2015,3096829.9178447034,Telecommunication
2014-12-31,2014,12,2015,2999041.483357344,Telecommunication
2015-01-31,2015,1,2015,4270415.934235589,Telecommunication
2015-02-28,2015,2,2015,3103047.915517116,Telecommunication
2015-03-31,2015,3,2015,3530820.97842859,Telecommunication
2015-04-30,2015,4,2015,4234477.325259385,Telecommunication
2015-05-31,2015,5,2015,3201284.4920570664,Telecommunication
2015-06-30,2015,6,2015,3007175.8973650495,Telecommunication
2015-07-31,2015,7,2016,4004877.3813076424,Telecommunication
2015-08-31,2015,8,2016,3032320.8763745963,Telecommunication
2015-09-30,2015,9,2016,3347452.386952407,Telecommunication
2015-10-31,2015,10,2016,3950895.876721688,Telecommunication
2015-11-30,2015,11,2016,3434503.480115739,Telecommunication
2015-12-31,2015,12,2016,3369882.7659019455,Telecommunication
2016-01-31,2016,1,2016,4543760.132656099,Telecommunication
2016-02-29,2016,2,2016,3503201.5987497843,Telecommunication
2016-03-31,2016,3,2016,3999343.6422262667,Telecommunication
2016-04-30,2016,4,2016,3801739.8630855237,Telecommunication
2016-05-31,2016,5,2016,4000355.585172084,Telecommunication
2016-06-30,2016,6,2016,3312707.9621473476,Telecommunication
2016-07-31,2016,7,2017,3929642.730828347,Telecommunication
2016-08-31,2016,8,2017,3999521.8138038884,Telecommunication
2016-09-30,2016,9,2017,3496956.6017657937,Telecommunication
2016-10-31,2016,10,2017,4131301.0668943017,Telecommunication
2016-11-30,2016,11,2017,3612781.8168998603,Telecommunication
2016-12-31,2016,12,2017,3384604.078649632,Telecommunication
2017-01-31,2017,1,2017,5362568.285799518,Telecommunication
2017-02-28,2017,2,2017,3762850.835817337,Telecommunication
2017-03-31,2017,3,2017,4285815.4065997945,Telecommunication
2017-04-30,2017,4,2017,4424118.454392126,Telecommunication
2017-05-31,2017,5,2017,4158194.4392872476,Telecommunication
2017-06-30,2017,6,2017,3575213.058918272,Telecommunication
2017-07-31,2017,7,2018,4415927.118113128,Telecommunication
2017-08-31,2017,8,2018,4078349.4407262634,Telecommunication
2017-09-30,2017,9,2018,3831330.61586698,Telecommunication
2017-10-31,2017,10,2018,4525472.816713436,Telecommunication
2017-11-30,2017,11,2018,3947621.127771767,Telecommunication
2017-12-31,2017,12,2018,3758133.0992997633,Telecommunication
2018-01-31,2018,1,2018,5637097.990858775,Telecommunication
2018-02-28,2018,2,2018,4016779.3272203384,Telecommunication
2018-03-31,2018,3,2018,4566447.909644436,Telecommunication
2018-04-30,2018,4,2018,5088753.190275362,Telecommunication
2018-05-31,2018,5,2018,4281764.762015561,Telecommunication
2018-06-30,2018,6,2018,3836316.030792386,Telecommunication
2018-07-31,2018,7,2019,4920845.496021465,Telecommunication
2018-08-31,2018,8,2019,4115786.734339493,Telecommunication
2018-09-30,2018,9,2019,4175439.349035311,Telecommunication
2018-10-31,2018,10,2019,4926801.159270335,Telecommunication
2018-11-30,2018,11,2019,4251826.504367048,Telecommunication
2018-12-31,2018,12,2019,4073663.2193489973,Telecommunication
2019-01-31,2019,1,2019,5739121.934440113,Telecommunication
2019-02-28,2019,2,2019,4130537.9652335616,Telecommunication
2019-03-31,2019,3,2019,4650687.620506797,Telecommunication
2019-04-30,2019,4,2019,5521206.287090192,Telecommunication
2019-05-31,2019,5,2019,4130761.315431876,Telecommunication
2019-06-30,2019,6,2019,3841554.677676899,Telecommunication
2019-07-31,2019,7,2020,5085471.600202153,Telecommunication
2019-08-31,2019,8,2020,3811219.5284341155,Telecommunication
2019-09-30,2019,9,2020,4165978.3923166823,Telecommunication
2019-10-31,2019,10,2020,4867352.66408324,Telecommunication
2019-11-30,2019,11,2020,4190062.2149272365,Telecommunication
2019-12-31,2019,12,2020,4070166.0205692514,Telecommunication
2020-01-31,2020,1,2020,5433459.369678114,Telecommunication
2020-02-29,2020,2,2020,4150400.184435198,Telecommunication
2020-03-31,2020,3,2020,4691594.000570546,Telecommunication
2020-04-30,2020,4,2020,4417536.498041013,Telecommunication
2020-05-31,2020,5,2020,4603049.369481049,Telecommunication
2020-06-30,2020,6,2020,3776040.230224233,Telecommunication
2020-07-31,2020,7,2021,4478870.637298117,Telecommunication
2020-08-31,2020,8,2021,4514754.763749731,Telecommunication
2020-09-30,2020,9,2021,3910940.048940603,Telecommunication
2020-10-31,2020,10,2021,4576451.63259075,Telecommunication
2020-11-30,2020,11,2021,3965401.027539875,Telecommunication
2020-12-31,2020,12,2021,3679951.492187245,Telecommunication
2021-01-31,2021,1,2021,5775832.524310609,Telecommunication
2021-02-28,2021,2,2021,4018631.216127396,Telecommunication
2021-03-31,2021,3,2021,4534596.1834119335,Telecommunication
2021-04-30,2021,4,2021,4638992.748356531,Telecommunication
2021-05-31,2021,5,2021,4320007.7425876595,Telecommunication
2021-06-30,2021,6,2021,3681377.7913465137,Telecommunication
2021-07-31,2021,7,2022,4492948.344994335,Telecommunication
2021-08-31,2021,8,2022,4111754.783131825,Telecommunication
2021-09-30,2021,9,2022,3828857.3367608488,Telecommunication
2021-10-31,2021,10,2022,4481761.893444561,Telecommunication
2021-11-30,2021,11,2022,3875498.418776821,Telecommunication
2021-12-31,2021,12,2022,3656456.8893117784,Telecommunication
2022-01-31,2022,1,2022,5435712.083105145,Telecommunication
2022-02-28,2022,2,2022,3842205.3830434363,Telecommunication
2022-03-31,2022,3,2022,4329406.376771848,Telecommunication
2022-04-30,2022,4,2022,4783509.278200118,Telecommunication
2022-05-31,2022,5,2022,3989639.967299758,Telecommunication
2022-06-30,2022,6,2022,3544367.746577921,Telecommunication
2022-07-31,2022,7,2023,4497403.082894439,Telecommunication
2022-08-31,2022,8,2023,3729028.0556441485,Telecommunication
2022-09-30,2022,9,2023,3751460.2748508165,Telecommunication
2022-10-31,2022,10,2023,4388439.259429406,Telecommunication
2022-11-30,2022,11,2023,3786193.548295318,Telecommunication
2022-12-31,2022,12,2023,3626520.2312133056,Telecommunication
2023-01-31,2023,1,2023,5107725.391558347,Telecommunication
2023-02-28,2023,2,2023,3675167.8993080645,Telecommunication
2023-03-31,2023,3,2023,4136792.000943351,Telecommunication
2023-04-30,2023,4,2023,4909755.387608411,Telecommunication
2023-05-31,2023,5,2023,3672237.1441950547,Telecommunication
2023-06-30,2023,6,2023,3414175.3369381316,Telecommunication
2023-07-31,2023,7,2024,4459726.918690801,Telecommunication
2023-08-31,2023,8,2024,3341287.697613699,Telecommunication
2023-09-30,2023,9,2024,3651264.4380916315,Telecommunication
2023-10-31,2023,10,2024,4264721.774556608,Telecommunication
2023-11-30,2023,11,2024,3670231.8682026267,Telecommunication
2023-12-31,2023,12,2024,3564146.0550188515,Telecommunication
2024-01-31,2024,1,2024,4756521.607212258,Telecommunication
2024-02-29,2024,2,2024,3632289.9956433917,Telecommunication
2024-03-31,2024,3,2024,4104680.5196098676,Telecommunication
2024-04-30,2024,4,2024,3863768.413502335,Telecommunication
2024-05-31,2024,5,2024,4024793.898087009,Telecommunication
2024-06-30,2024,6,2024,3300694.5536422553,Telecommunication
2024-07-31,2024,7,2025,3920474.290039506,Telecommunication
2024-08-31,2024,8,2025,3950656.679726246,Telecommunication
2024-09-30,2024,9,2025,3421251.5575916423,Telecommunication
2024-10-31,2024,10,2025,4002177.844442817,Telecommunication
2024-11-30,2024,11,2025,3466745.8386753057,Telecommunication
2024-12-31,2024,12,2025,3216171.811670539,Telecommunication
2025-01-31,2025,1,2025,5046302.48617915,Telecommunication
2025-02-28,2025,2,2025,3510032.6651448915,Telecommunication
2025-03-31,2025,3,2025,3959421.8873075703,Telecommunication
2025-04-30,2025,4,2025,4049308.1036652615,Telecommunication
2025-05-31,2025,5,2025,3769644.176643569,Telecommunication
2025-06-30,2025,6,2025,3211358.36283991,Telecommunication
2013-07-31,2013,7,2014,4549154.956315181,Transportation and Warehousing
2013-08-31,2013,8,2014,4208349.342323205,Transportation and Warehousing
2013-09-30,2013,9,2014,4008323.171800038,Transportation and Warehousing
2013-10-31,2013,10,2014,4735330.169909983,Transportation and Warehousing
2013-11-30,2013,11,2014,4124310.769053822,Transportation and Warehousing
2013-12-31,2013,12,2014,3904197.5530748544,Transportation and Warehousing
2014-01-31,2014,1,2014,5748960.802923027,Transportation and Warehousing
2014-02-28,2014,2,2014,4140159.9891926665,Transportation and Warehousing
2014-03-31,2014,3,2014,4683404.489958163,Transportation and Warehousing
2014-04-30,2014,4,2014,5200690.949836234,Transportation and Warehousing
2014-05-31,2014,5,2014,4355212.437965131,Transportation and Warehousing
2014-06-30,2014,6,2014,3915665.467559309,Transportation and Warehousing
2014-07-31,2014,7,2015,5094005.875874229,Transportation and Warehousing
2014-08-31,2014,8,2015,4216154.755592719,Transportation and Warehousing
2014-09-30,2014,9,2015,4277481.1094734715,Transportation and Warehousing
2014-10-31,2014,10,2015,5059578.222551802,Transportation and Warehousing
2014-11-30,2014,11,2015,4383968.75978788,Transportation and Warehousing
2014-12-31,2014,12,2015,4233893.202729882,Transportation and Warehousing
2015-01-31,2015,1,2015,6017467.329753417,Transportation and Warehousing
2015-02-28,2015,2,2015,4298673.179591145,Transportation and Warehousing
2015-03-31,2015,3,2015,4885527.372885186,Transportation and Warehousing
2015-04-30,2015,4,2015,5860780.802704557,Transportation and Warehousing
2015-05-31,2015,5,2015,4370069.655219604,Transportation and Warehousing
2015-06-30,2015,6,2015,4068120.163662103,Transportation and Warehousing
2015-07-31,2015,7,2016,5658278.870552052,Transportation and Warehousing
2015-08-31,2015,8,2016,4186642.1200917005,Transportation and Warehousing
2015-09-30,2015,9,2016,4546381.040626463,Transportation and Warehousing
2015-10-31,2015,10,2016,5380748.630527117,Transportation and Warehousing
2015-11-30,2015,11,2016,4638384.16408538,Transportation and Warehousing
2015-12-31,2015,12,2016,4565589.028743357,Transportation and Warehousing
2016-01-31,2016,1,2016,6264554.072817973,Transportation and Warehousing
2016-02-29,2016,2,2016,4798308.054824146,Transportation and Warehousing
2016-03-31,2016,3,2016,5385855.914502652,Transportation and Warehousing
2016-04-30,2016,4,2016,5029795.243859959,Transportation and Warehousing
2016-05-31,2016,5,2016,5329975.570851413,Transportation and Warehousing
2016-06-30,2016,6,2016,4524483.08513325,Transportation and Warehousing
2016-07-31,2016,7,2017,5057493.461126953,Transportation and Warehousing
2016-08-31,2016,8,2017,5223131.357723198,Transportation and Warehousing
2016-09-30,2016,9,2017,4686209.9946666965,Transportation and Warehousing
2016-10-31,2016,10,2017,5519624.358248731,Transportation and Warehousing
2016-11-30,2016,11,2017,4827510.860233948,Transportation and Warehousing
2016-12-31,2016,12,2017,4469893.10213706,Transportation and Warehousing
2017-01-31,2017,1,2017,6813992.978197936,Transportation and Warehousing
2017-02-28,2017,2,2017,4946214.955395421,Transportation and Warehousing
2017-03-31,2017,3,2017,5574100.523582471,Transportation and Warehousing
2017-04-30,2017,4,2017,5697256.559396441,Transportation and Warehousing
2017-05-31,2017,5,2017,5364243.425387915,Transportation and Warehousing
2017-06-30,2017,6,2017,4679132.879875358,Transportation and Warehousing
2017-07-31,2017,7,2018,5653669.816074047,Transportation and Warehousing
2017-08-31,2017,8,2018,5230004.3500805665,Transportation and Warehousing
2017-09-30,2017,9,2018,4981314.334844584,Transportation and Warehousing
2017-10-31,2017,10,2018,5884681.271295728,Transportation and Warehousing
2017-11-30,2017,11,2018,5125259.769568046,Transportation and Warehousing
2017-12-31,2017,12,2018,4851632.727845594,Transportation and Warehousing
2018-01-31,2018,1,2018,7143945.800091739,Transportation and Warehousing
2018-02-28,2018,2,2018,5144691.901771232,Transportation and Warehousing
2018-03-31,2018,3,2018,5819648.122733525,Transportation and Warehousing
2018-04-30,2018,4,2018,6462331.262027936,Transportation and Warehousing
2018-05-31,2018,5,2018,5411659.521083547,Transportation and Warehousing
2018-06-30,2018,6,2018,4865415.874146901,Transportation and Warehousing
2018-07-31,2018,7,2019,6319940.887070927,Transportation and Warehousing
2018-08-31,2018,8,2019,5230741.935982357,Transportation and Warehousing
2018-09-30,2018,9,2019,5306746.114936657,Transportation and Warehousing
2018-10-31,2018,10,2019,6276937.8867722275,Transportation and Warehousing
2018-11-30,2018,11,2019,5438693.076444376,Transportation and Warehousing
2018-12-31,2018,12,2019,5252431.91529595,Transportation and Warehousing
2019-01-31,2019,1,2019,7464964.879833177,Transportation and Warehousing
2019-02-28,2019,2,2019,5332644.51278843,Transportation and Warehousing
2019-03-31,2019,3,2019,6060567.171081192,Transportation and Warehousing
2019-04-30,2019,4,2019,7270280.593734498,Transportation and Warehousing
2019-05-31,2019,5,2019,5420979.728220349,Transportation and Warehousing
2019-06-30,2019,6,2019,5046347.862334545,Transportation and Warehousing
2019-07-31,2019,7,2020,7049098.510550887,Transportation and Warehousing
2019-08-31,2019,8,2020,5215656.373169561,Transportation and Warehousing
2019-09-30,2019,9,2020,5663737.479426578,Transportation and Warehousing
2019-10-31,2019,10,2020,6703073.745742126,Transportation and Warehousing
2019-11-30,2019,11,2020,5778195.938210701,Transportation and Warehousing
