date,year,month,fiscal_year,total,naics_sector
2018-06-30,2018,6,2018,648454.6020693732,Rentals except car and truck rentals
2018-07-31,2018,7,2019,737263.6850409716,Rentals except car and truck rentals
2018-08-31,2018,8,2019,830560.2896605894,Rentals except car and truck rentals
2018-09-30,2018,9,2019,503991.7487813228,Rentals except car and truck rentals
2018-10-31,2018,10,2019,495635.3067353921,Rentals except car and truck rentals
2018-11-30,2018,11,2019,534553.1791151529,Rentals except car and truck rentals
2018-12-31,2018,12,2019,496629.3105727764,Rentals except car and truck rentals
2019-01-31,2019,1,2019,489583.7095518292,Rentals except car and truck rentals
2019-02-28,2019,2,2019,577785.8090641431,Rentals except car and truck rentals
2019-03-31,2019,3,2019,482880.8290623252,Rentals except car and truck rentals
2019-04-30,2019,4,2019,448216.9330808491,Rentals except car and truck rentals
2019-05-31,2019,5,2019,601794.4734123129,Rentals except car and truck rentals
2019-06-30,2019,6,2019,726463.4633856281,Rentals except car and truck rentals
2019-07-31,2019,7,2020,753410.6844978136,Rentals except car and truck rentals
2019-08-31,2019,8,2020,923046.2117755933,Rentals except car and truck rentals
2019-09-30,2019,9,2020,550175.6486921416,Rentals except car and truck rentals
2019-10-31,2019,10,2020,542821.0688006041,Rentals except car and truck rentals
2019-11-30,2019,11,2020,581836.4917868323,Rentals except car and truck rentals
2019-12-31,2019,12,2020,539301.1768397106,Rentals except car and truck rentals
2020-01-31,2020,1,2020,531390.3704589532,Rentals except car and truck rentals
2020-02-29,2020,2,2020,567026.4490407759,Rentals except car and truck rentals
2020-03-31,2020,3,2020,566339.3267106054,Rentals except car and truck rentals
2020-04-30,2020,4,2020,580891.0217818932,Rentals except car and truck rentals
2020-05-31,2020,5,2020,600125.1999105243,Rentals except car and truck rentals
2020-06-30,2020,6,2020,663657.6813037031,Rentals except car and truck rentals
2020-07-31,2020,7,2021,930552.2159307643,Rentals except car and truck rentals
2020-08-31,2020,8,2021,897681.6983987619,Rentals except car and truck rentals
2020-09-30,2020,9,2021,563788.0508174483,Rentals except car and truck rentals
2020-10-31,2020,10,2021,550110.4257417765,Rentals except car and truck rentals
2020-11-30,2020,11,2021,599893.521576418,Rentals except car and truck rentals
2020-12-31,2020,12,2021,559620.2214974132,Rentals except car and truck rentals
2021-01-31,2021,1,2021,552235.9882986967,Rentals except car and truck rentals
2021-02-28,2021,2,2021,602168.1640111492,Rentals except car and truck rentals
2021-03-31,2021,3,2021,566501.0395600876,Rentals except car and truck rentals
2021-04-30,2021,4,2021,562161.636149201,Rentals except car and truck rentals
2021-05-31,2021,5,2021,631769.5158137381,Rentals except car and truck rentals
2021-06-30,2021,6,2021,722934.8656097857,Rentals except car and truck rentals
2021-07-31,2021,7,2022,916340.6263892878,Rentals except car and truck rentals
2021-08-31,2021,8,2022,952724.242616453,Rentals except car and truck rentals
2021-09-30,2021,9,2022,587891.9685424707,Rentals except car and truck rentals
2021-10-31,2021,10,2022,575607.0949345717,Rentals except car and truck rentals
2021-11-30,2021,11,2022,623962.8501270488,Rentals except car and truck rentals
2021-12-31,2021,12,2022,580541.5267190613,Rentals except car and truck rentals
2022-01-31,2022,1,2022,572201.7132490451,Rentals except car and truck rentals
2022-02-28,2022,2,2022,649529.5205640137,Rentals except car and truck rentals
2022-03-31,2022,3,2022,575667.4440028779,Rentals except car and truck rentals
2022-04-30,2022,4,2022,552399.3533375777,Rentals except car and truck rentals
2022-05-31,2022,5,2022,677251.769392902,Rentals except car and truck rentals
2022-06-30,2022,6,2022,797541.7855853927,Rentals except car and truck rentals
2022-07-31,2022,7,2023,897152.5587270993,Rentals except car and truck rentals
2022-08-31,2022,8,2023,1009659.200921227,Rentals except car and truck rentals
2022-09-30,2022,9,2023,612075.9618500521,Rentals except car and truck rentals
2022-10-31,2022,10,2023,601329.1830068788,Rentals except car and truck rentals
2022-11-30,2022,11,2023,647928.136465447,Rentals except car and truck rentals
2022-12-31,2022,12,2023,601373.3668635068,Rentals except car and truck rentals
2023-01-31,2023,1,2023,592268.4216485975,Rentals except car and truck rentals
2023-02-28,2023,2,2023,698364.5789571106,Rentals except car and truck rentals
2023-03-31,2023,3,2023,583098.9611654922,Rentals except car and truck rentals
2023-04-30,2023,4,2023,540747.3347624576,Rentals except car and truck rentals
2023-05-31,2023,5,2023,725351.5437094043,Rentals except car and truck rentals
2023-06-30,2023,6,2023,874832.4113332375,Rentals except car and truck rentals
2023-07-31,2023,7,2024,888783.5837198999,Rentals except car and truck rentals
2023-08-31,2023,8,2024,1087908.7794146987,Rentals except car and truck rentals
2023-09-30,2023,9,2024,647875.0288072247,Rentals except car and truck rentals
2023-10-31,2023,10,2024,638642.9799675128,Rentals except car and truck rentals
2023-11-30,2023,11,2024,683958.4528550062,Rentals except car and truck rentals
2023-12-31,2023,12,2024,633400.3685182432,Rentals except car and truck rentals
2024-01-31,2024,1,2024,623565.5245225873,Rentals except car and truck rentals
2024-02-29,2024,2,2024,664845.2503983796,Rentals except car and truck rentals
2024-03-31,2024,3,2024,663470.6268139677,Rentals except car and truck rentals
2024-04-30,2024,4,2024,679958.4882928672,Rentals except car and truck rentals
2024-05-31,2024,5,2024,701881.0660227096,Rentals except car and truck rentals
2024-06-30,2024,6,2024,775558.334940517,Rentals except car and truck rentals
2024-07-31,2024,7,2025,1098350.4007978304,Rentals except car and truck rentals
2024-08-31,2024,8,2025,1058681.9928782943,Rentals except car and truck rentals
2024-09-30,2024,9,2025,664379.7151936165,Rentals except car and truck rentals
2024-10-31,2024,10,2025,647737.7177251286,Rentals except car and truck rentals
2024-11-30,2024,11,2025,705807.6992185238,Rentals except car and truck rentals
2024-12-31,2024,12,2025,657900.3454569192,Rentals except car and truck rentals
2025-01-31,2025,1,2025,648707.2495800427,Rentals except car and truck rentals
2025-02-28,2025,2,2025,706862.1650565745,Rentals except car and truck rentals
2025-03-31,2025,3,2025,664477.5101744122,Rentals except car and truck rentals
2025-04-30,2025,4,2025,658896.039467103,Rentals except car and truck rentals
2025-05-31,2025,5,2025,739915.8646022069,Rentals except car and truck rentals
2025-06-30,2025,6,2025,846065.6755102687,Rentals except car and truck rentals
2013-07-31,2013,7,2014,639454.3115454842,Repair services
2013-08-31,2013,8,2014,669969.009487708,Repair services
2013-09-30,2013,9,2014,422577.88139984704,Repair services
2013-10-31,2013,10,2014,415222.9785928333,Repair services
2013-11-30,2013,11,2014,448671.16213925026,Repair services
2013-12-31,2013,12,2014,416292.3276050614,Repair services
2014-01-31,2014,1,2014,409050.9622386164,Repair services
2014-02-28,2014,2,2014,468048.6364081375,Repair services
2014-03-31,2014,3,2014,414706.43910858885,Repair services
2014-04-30,2014,4,2014,397211.0970898564,Repair services
2014-05-31,2014,5,2014,485120.8684697209,Repair services
2014-06-30,2014,6,2014,565231.378375196,Repair services
2014-07-31,2014,7,2015,636961.2958928589,Repair services
2014-08-31,2014,8,2015,721256.3644045491,Repair services
2014-09-30,2014,9,2015,440508.0778989789,Repair services
2014-10-31,2014,10,2015,433393.92609161144,Repair services
2014-11-30,2014,11,2015,468095.0035886667,Repair services
2014-12-31,2014,12,2015,435131.0927729594,Repair services
2015-01-31,2015,1,2015,432181.99915839155,Repair services
2015-02-28,2015,2,2015,503505.24277494004,Repair services
